,Location,Price,Rooms,Bathrooms,Car Parks,Property Type,Furnishing,Built_Type,Built_Size,Price_sqft,Price_room,Rooms_sqft
49709,mont kiara,1900000,3.0,3.0,2.0,Serviced Residence,Unknown,Built-up,1573.0,1207.8830260648442,633333.3333333334,524.3333333333334
49718,mont kiara,1430000,3.0,3.0,2.0,Condominium,Fully Furnished,Built-up,1593.0,897.6773383553044,476666.6666666667,531.0
49719,wangsa maju,415000,2.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,830.0,500.0,207500.0,415.0
49722,wangsa maju,550000,4.0,3.0,2.0,Serviced Residence,Partly Furnished,Built-up,1100.0,500.0,137500.0,275.0
49723,wangsa maju,475000,4.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,950.0,500.0,118750.0,237.5
49724,wangsa maju,450000,3.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,905.0,497.23756906077347,150000.0,301.6666666666667
49728,segambut,690000,3.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1262.0,546.7511885895404,230000.0,420.6666666666667
49729,dutamas,850000,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1253.0,678.3719074221867,283333.3333333333,417.6666666666667
49732,cheras,385000,3.0,2.0,1.0,Terrace/Link House,Partly Furnished,Land area,900.0,427.77777777777777,128333.33333333333,300.0
49734,sungai besi,350000,2.0,2.0,1.0,Apartment,Unknown,Built-up,818.0,427.87286063569684,175000.0,409.0
49735,jalan klang lama (old klang road),410000,3.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,950.0,431.57894736842104,136666.66666666666,316.6666666666667
49739,ampang,730000,1.0,1.0,1.0,Serviced Residence,Partly Furnished,Built-up,830.0,879.5180722891566,730000.0,830.0
49740,dutamas,580000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1098.0,528.2331511839709,193333.33333333334,366.0
49742,bukit bintang,1080000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,947.0,1140.443505807814,540000.0,473.5
49743,bukit bintang,925000,1.0,1.0,1.0,Serviced Residence,Fully Furnished,Built-up,829.0,1115.8021712907116,925000.0,829.0
49744,klcc,1300000,2.0,1.0,1.0,Serviced Residence,Fully Furnished,Built-up,890.0,1460.6741573033707,650000.0,445.0
49746,bukit bintang,915000,1.0,1.0,1.0,Serviced Residence,Fully Furnished,Built-up,818.0,1118.5819070904645,915000.0,818.0
49747,jalan kuching,650000,3.0,2.0,1.0,Condominium,Unknown,Built-up,1050.0,619.047619047619,216666.66666666666,350.0
49754,taman desa,485000,3.0,2.0,2.0,Condominium,Unknown,Built-up,938.0,517.0575692963753,161666.66666666666,312.6666666666667
49757,mont kiara,785000,2.0,2.0,1.0,Condominium,Unknown,Built-up,1068.0,735.0187265917604,392500.0,534.0
49758,damansara heights,2606800,3.0,2.0,2.0,Serviced Residence,Unknown,Built-up,1863.0,1399.248523886205,868933.3333333334,621.0
49759,damansara heights,1612800,2.0,2.0,1.0,Serviced Residence,Unknown,Built-up,1152.0,1400.0,806400.0,576.0
49760,cheras,480000,4.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1142.0,420.3152364273205,120000.0,285.5
49762,bukit jalil,430000,3.0,2.0,1.0,Condominium,Partly Furnished,Land area,1231.0,349.3095044679123,143333.33333333334,410.3333333333333
49765,setapak,518000,3.0,2.0,2.0,Serviced Residence,Unknown,Built-up,1260.0,411.1111111111111,172666.66666666666,420.0
49766,setapak,480000,3.0,2.0,2.0,Serviced Residence,Fully Furnished,Built-up,1009.0,475.7185332011893,160000.0,336.3333333333333
49768,taman desa,650000,3.0,2.0,1.0,Condominium,Unknown,Built-up,1250.0,520.0,216666.66666666666,416.6666666666667
49785,titiwangsa,660000,3.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1100.0,600.0,220000.0,366.6666666666667
49786,sri petaling,450000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1129.0,398.58281665190435,150000.0,376.3333333333333
49790,wangsa maju,449000,2.0,2.0,1.0,Serviced Residence,Unknown,Built-up,725.0,619.3103448275862,224500.0,362.5
49795,mont kiara,1550000,3.0,3.0,2.0,Condominium,Unfurnished,Built-up,1878.0,825.346112886049,516666.6666666667,626.0
49796,sungai besi,600000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1106.0,542.49547920434,200000.0,368.6666666666667
49797,cheras,2739000,1.0,1.0,6.0,Residential Land,Unknown,Land area,8300.0,330.0,2739000.0,8300.0
49798,mont kiara,1350000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1200.0,1125.0,450000.0,400.0
49800,klcc,1150000,2.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1065.0,1079.81220657277,575000.0,532.5
49801,kl city,980000,1.0,1.0,1.0,Serviced Residence,Fully Furnished,Built-up,743.0,1318.977119784657,980000.0,743.0
49802,taman desa,588000,2.0,2.0,1.0,Condominium,Partly Furnished,Built-up,928.0,633.6206896551724,294000.0,464.0
49804,taman desa,515000,2.0,2.0,1.0,Serviced Residence,Unknown,Built-up,715.0,720.2797202797203,257500.0,357.5
49805,city centre,820000,1.0,1.0,1.0,Serviced Residence,Fully Furnished,Built-up,677.0,1211.2259970457903,820000.0,677.0
49806,mont kiara,4500000,5.0,5.0,3.0,Terrace/Link House,Partly Furnished,Land area,4000.0,1125.0,900000.0,800.0
49808,taman tun dr ismail,3200000,3.0,2.0,2.0,Terrace/Link House,Partly Furnished,Land area,5735.0,557.9773321708806,1066666.6666666667,1911.6666666666667
49814,bandar menjalara,795000,3.0,2.0,2.0,Condominium,Unfurnished,Built-up,1440.0,552.0833333333334,265000.0,480.0
49817,bandar menjalara,700000,3.0,2.0,2.0,Condominium,Fully Furnished,Built-up,1260.0,555.5555555555555,233333.33333333334,420.0
49820,sentul,980000,3.0,3.0,1.0,Condominium,Unknown,Built-up,1200.0,816.6666666666666,326666.6666666667,400.0
49822,sentul,1000000,3.0,3.0,1.0,Condominium,Partly Furnished,Built-up,1186.0,843.1703204047218,333333.3333333333,395.3333333333333
49825,kepong,720000,4.0,3.0,1.0,Condominium,Unknown,Built-up,1400.0,514.2857142857143,180000.0,350.0
49834,sungai besi,2500000,5.0,4.0,2.0,Terrace/Link House,Fully Furnished,Land area,3500.0,714.2857142857143,500000.0,700.0
49836,taman desa,600000,3.0,2.0,1.0,Serviced Residence,Unfurnished,Built-up,935.0,641.7112299465241,200000.0,311.6666666666667
49837,taman desa,499000,2.0,2.0,1.0,Serviced Residence,Unfurnished,Built-up,715.0,697.9020979020979,249500.0,357.5
49839,bukit jalil,270000,1.0,1.0,1.0,Condominium,Unfurnished,Built-up,791.0,341.3400758533502,270000.0,791.0
49840,bukit jalil,640000,4.0,2.0,2.0,Apartment,Partly Furnished,Built-up,1584.0,404.04040404040404,160000.0,396.0
49844,jalan klang lama (old klang road),530000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,645.0,821.7054263565891,265000.0,322.5
49845,bukit jalil,1900,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1252.0,1.5175718849840256,633.3333333333334,417.3333333333333
49847,ampang,728000,2.0,2.0,3.0,Serviced Residence,Partly Furnished,Built-up,977.0,745.1381780962129,364000.0,488.5
49848,klcc,3900000,3.0,3.0,2.0,Serviced Residence,Partly Furnished,Built-up,1786.0,2183.6506159014557,1300000.0,595.3333333333334
49849,klcc,2900000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1195.0,2426.7782426778244,1450000.0,597.5
49850,mont kiara,1460000,2.0,2.0,1.0,Serviced Residence,Partly Furnished,Built-up,1817.0,803.5222894881673,730000.0,908.5
49851,seputeh,2500000,4.0,5.0,2.0,Condominium,Fully Furnished,Built-up,2900.0,862.0689655172414,625000.0,725.0
49852,sri petaling,615000,3.0,3.0,2.0,Serviced Residence,Fully Furnished,Built-up,1279.0,480.84440969507426,205000.0,426.3333333333333
49853,sri petaling,610000,3.0,3.0,2.0,Serviced Residence,Fully Furnished,Built-up,1279.0,476.9351055512119,203333.33333333334,426.3333333333333
49855,cheras,1188000,4.0,3.0,4.0,Terrace/Link House,Unfurnished,Land area,3400.0,349.4117647058824,297000.0,850.0
49858,cheras,800000,3.0,3.0,2.0,Townhouse,Partly Furnished,Built-up,1786.0,447.9283314669653,266666.6666666667,595.3333333333334
49860,taman desa,660000,4.0,2.0,1.0,Condominium,Unknown,Built-up,1515.0,435.64356435643566,165000.0,378.75
49861,cheras,620000,5.0,3.0,3.0,Terrace/Link House,Unfurnished,Land area,1650.0,375.75757575757575,124000.0,330.0
49862,sentul,359000,1.0,1.0,1.0,Condominium,Partly Furnished,Built-up,581.0,617.9001721170396,359000.0,581.0
49863,cheras,863000,2.0,2.0,2.0,Serviced Residence,Unknown,Built-up,1160.0,743.9655172413793,431500.0,580.0
49864,dutamas,860000,3.0,3.0,2.0,Serviced Residence,Partly Furnished,Built-up,1300.0,661.5384615384615,286666.6666666667,433.3333333333333
49873,bukit bintang,1400000,3.0,3.0,2.0,Serviced Residence,Partly Furnished,Built-up,1555.0,900.3215434083602,466666.6666666667,518.3333333333334
49876,jalan klang lama (old klang road),538000,4.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1341.0,401.193139448173,134500.0,335.25
49877,jalan klang lama (old klang road),528000,4.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1341.0,393.7360178970917,132000.0,335.25
49878,jalan klang lama (old klang road),510000,4.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1341.0,380.31319910514543,127500.0,335.25
49879,kuchai lama,270000,3.0,1.0,1.0,Apartment,Partly Furnished,Built-up,710.0,380.28169014084506,90000.0,236.66666666666666
49880,jalan klang lama (old klang road),370000,3.0,2.0,1.0,Apartment,Partly Furnished,Built-up,956.0,387.02928870292885,123333.33333333333,318.6666666666667
49881,sungai besi,620000,3.0,2.0,2.0,Condominium,Fully Furnished,Built-up,1200.0,516.6666666666666,206666.66666666666,400.0
49882,mont kiara,620000,1.0,1.0,1.0,Serviced Residence,Unknown,Built-up,710.0,873.2394366197183,620000.0,710.0
49885,taman desa,3788000,5.0,5.0,5.0,Bungalow,Partly Furnished,Built-up,5000.0,757.6,757600.0,1000.0
49886,mont kiara,1050000,2.0,2.0,2.0,Serviced Residence,Unfurnished,Built-up,1166.0,900.5145797598627,525000.0,583.0
49887,mont kiara,751000,1.0,1.0,1.0,Serviced Residence,Unfurnished,Built-up,853.0,880.4220398593201,751000.0,853.0
49888,mont kiara,635000,1.0,1.0,1.0,Serviced Residence,Unfurnished,Built-up,716.0,886.8715083798883,635000.0,716.0
49897,kl city,7990000,6.0,3.0,4.0,Residential Land,Unfurnished,Land area,8277.0,965.3256010631872,1331666.6666666667,1379.5
49898,kuchai lama,480000,2.0,2.0,2.0,Condominium,Partly Furnished,Built-up,936.0,512.8205128205128,240000.0,468.0
49899,batu caves,710000,4.0,3.0,2.0,Terrace/Link House,Partly Furnished,Land area,1454.0,488.30811554332877,177500.0,363.5
49900,jalan klang lama (old klang road),580000,4.0,3.0,1.0,Condominium,Fully Furnished,Built-up,1385.0,418.7725631768953,145000.0,346.25
49902,cheras,490000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1042.0,470.24952015355086,163333.33333333334,347.3333333333333
49904,cheras,380000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,832.0,456.7307692307692,126666.66666666667,277.3333333333333
49906,kuchai lama,510000,2.0,2.0,2.0,Condominium,Unknown,Built-up,936.0,544.8717948717949,255000.0,468.0
49911,desa pandan,780000,2.0,2.0,2.0,Serviced Residence,Fully Furnished,Built-up,1087.0,717.5712971481141,390000.0,543.5
49912,desa pandan,1200000,2.0,2.0,2.0,Serviced Residence,Fully Furnished,Built-up,1410.0,851.063829787234,600000.0,705.0
49913,desa pandan,1250000,3.0,2.0,2.0,Serviced Residence,Fully Furnished,Built-up,1427.0,875.9635599159075,416666.6666666667,475.6666666666667
49917,kl city,485000,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1063.0,456.2558795860771,161666.66666666666,354.3333333333333
49918,setapak,430000,4.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1135.0,378.8546255506608,107500.0,283.75
49919,wangsa maju,386000,3.0,2.0,1.0,Serviced Residence,Unknown,Built-up,770.0,501.2987012987013,128666.66666666667,256.6666666666667
49920,setapak,378000,3.0,2.0,1.0,Condominium,Unfurnished,Built-up,1231.0,307.06742485783917,126000.0,410.3333333333333
49921,jalan klang lama (old klang road),550000,4.0,3.0,1.0,Condominium,Partly Furnished,Built-up,1385.0,397.11191335740074,137500.0,346.25
49926,taman desa,1630000,3.0,4.0,2.0,Condominium,Partly Furnished,Built-up,1784.0,913.677130044843,543333.3333333334,594.6666666666666
49954,mont kiara,2380000,3.0,3.0,3.0,Serviced Residence,Unknown,Built-up,2000.0,1190.0,793333.3333333334,666.6666666666666
49955,mont kiara,1880000,3.0,3.0,2.0,Serviced Residence,Unknown,Built-up,1600.0,1175.0,626666.6666666666,533.3333333333334
49966,taman tun dr ismail,6000000,8.0,8.0,6.0,Bungalow,Partly Furnished,Land area,27600.0,217.3913043478261,750000.0,3450.0
49967,taman tun dr ismail,930000,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1356.0,685.8407079646017,310000.0,452.0
49972,taman melawati,3360000,5.0,5.0,4.0,Bungalow,Unknown,Land area,4500.0,746.6666666666666,672000.0,900.0
49973,taman melawati,3270000,5.0,5.0,4.0,Bungalow,Unknown,Land area,5000.0,654.0,654000.0,1000.0
49974,taman melawati,4800000,6.0,6.0,4.0,Bungalow,Unknown,Land area,4360.0,1100.9174311926606,800000.0,726.6666666666666
49986,bandar menjalara,408000,3.0,2.0,1.0,Condominium,Unfurnished,Built-up,1076.0,379.182156133829,136000.0,358.6666666666667
49988,sri petaling,345000,3.0,2.0,2.0,Condominium,Fully Furnished,Built-up,850.0,405.88235294117646,115000.0,283.3333333333333
49995,kepong,350000,3.0,2.0,1.0,Apartment,Unknown,Built-up,850.0,411.7647058823529,116666.66666666667,283.3333333333333
49998,kuchai lama,440000,2.0,2.0,2.0,Condominium,Partly Furnished,Built-up,936.0,470.0854700854701,220000.0,468.0
50003,setapak,500000,4.0,2.0,3.0,Condominium,Unfurnished,Built-up,1333.0,375.0937734433608,125000.0,333.25
50005,sri hartamas,1100000,3.0,3.0,2.0,Townhouse,Partly Furnished,Built-up,1700.0,647.0588235294117,366666.6666666667,566.6666666666666
50006,kuchai lama,799000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1150.0,694.7826086956521,266333.3333333333,383.3333333333333
50007,seputeh,670000,2.0,2.0,1.0,Condominium,Partly Furnished,Built-up,807.0,830.2354399008674,335000.0,403.5
50016,jalan klang lama (old klang road),960000,2.0,2.0,2.0,Condominium,Partly Furnished,Land area,1523.0,630.3348653972423,480000.0,761.5
50019,bangsar south,945000,3.0,2.0,1.0,Serviced Residence,Unfurnished,Land area,1119.0,844.5040214477211,315000.0,373.0
50022,jalan klang lama (old klang road),878000,2.0,2.0,2.0,Condominium,Partly Furnished,Land area,1523.0,576.4937623112278,439000.0,761.5
50026,taman desa,550000,2.0,2.0,1.0,Serviced Residence,Unknown,Built-up,719.0,764.9513212795549,275000.0,359.5
50036,taman desa,620000,2.0,2.0,1.0,Condominium,Fully Furnished,Built-up,998.0,621.2424849699398,310000.0,499.0
50037,kepong,588000,3.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,1027.0,572.541382667965,196000.0,342.3333333333333
50041,jalan klang lama (old klang road),1100000,5.0,2.0,2.0,Serviced Residence,Fully Furnished,Built-up,1905.0,577.4278215223097,220000.0,381.0
50043,jalan klang lama (old klang road),550000,3.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1108.0,496.3898916967509,183333.33333333334,369.3333333333333
50045,jalan klang lama (old klang road),433000,3.0,2.0,2.0,Serviced Residence,Partly Furnished,Built-up,950.0,455.7894736842105,144333.33333333334,316.6666666666667
50046,klcc,987000,2.0,2.0,1.0,Serviced Residence,Unknown,Built-up,681.0,1449.339207048458,493500.0,340.5
50047,klcc,1650000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1030.0,1601.9417475728155,825000.0,515.0
50048,setapak,520000,4.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1328.0,391.56626506024094,130000.0,332.0
50049,cheras,735000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1535.0,478.8273615635179,245000.0,511.6666666666667
50052,setapak,538000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1102.0,488.2032667876588,179333.33333333334,367.3333333333333
50053,dutamas,510000,3.0,2.0,2.0,Condominium,Unknown,Built-up,1100.0,463.6363636363636,170000.0,366.6666666666667
50056,taman desa,308000,3.0,2.0,1.0,Apartment,Partly Furnished,Built-up,830.0,371.0843373493976,102666.66666666667,276.6666666666667
50063,bangsar,4000000,5.0,3.0,4.0,Semi-detached House,Partly Furnished,Land area,4300.0,930.2325581395348,800000.0,860.0
50065,kl city,900,3.0,1.0,1.0,Apartment,Partly Furnished,Built-up,800.0,1.125,300.0,266.6666666666667
50070,kl city,530000,3.0,2.0,1.0,Condominium,Unfurnished,Built-up,1105.0,479.63800904977376,176666.66666666666,368.3333333333333
50073,ampang hilir,850000,1.0,1.0,1.0,Serviced Residence,Unknown,Built-up,736.0,1154.891304347826,850000.0,736.0
50074,wangsa maju,1700000,6.0,4.0,4.0,Terrace/Link House,Fully Furnished,Land area,4000.0,425.0,283333.3333333333,666.6666666666666
50076,taman desa,500000,2.0,2.0,1.0,Condominium,Partly Furnished,Built-up,950.0,526.3157894736842,250000.0,475.0
50078,mont kiara,870000,3.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1248.0,697.1153846153846,290000.0,416.0
50079,bukit bintang,550000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1300.0,423.0769230769231,183333.33333333334,433.3333333333333
50080,taman desa,360000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,938.0,383.7953091684435,120000.0,312.6666666666667
50082,taman desa,470000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1200.0,391.6666666666667,156666.66666666666,400.0
50086,mont kiara,720000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1015.0,709.35960591133,240000.0,338.3333333333333
50088,setapak,415791,3.0,2.0,1.0,Serviced Residence,Unfurnished,Built-up,842.0,493.81353919239905,138597.0,280.6666666666667
50090,cheras,700000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1093.0,640.4391582799634,233333.33333333334,364.3333333333333
50092,kl sentral,2155000,2.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1485.0,1451.1784511784513,1077500.0,742.5
50095,mont kiara,2450000,0.0,4.0,3.0,Condominium,Partly Furnished,Built-up,3146.0,778.7666878575969,inf,inf
50103,segambut,620000,3.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1155.0,536.7965367965368,206666.66666666666,385.0
50104,segambut,688000,3.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1295.0,531.2741312741313,229333.33333333334,431.6666666666667
50105,desa parkcity,1080000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,1421.0,760.0281491907108,360000.0,473.6666666666667
50107,desa parkcity,1380000,3.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1572.0,877.8625954198474,460000.0,524.0
50109,segambut,690000,3.0,3.0,2.0,Condominium,Partly Furnished,Built-up,1295.0,532.8185328185328,230000.0,431.6666666666667
50111,kepong,580000,3.0,2.0,2.0,Serviced Residence,Unknown,Built-up,1162.0,499.1394148020654,193333.33333333334,387.3333333333333
50113,mont kiara,800000,2.0,2.0,1.0,Condominium,Fully Furnished,Built-up,1071.0,746.9654528478058,400000.0,535.5
50114,jalan klang lama (old klang road),420000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,998.0,420.8416833667335,140000.0,332.6666666666667
50116,bangsar south,550000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,900.0,611.1111111111111,183333.33333333334,300.0
50125,sentul,590000,3.0,2.0,2.0,Condominium,Partly Furnished,Built-up,901.0,654.8279689234184,196666.66666666666,300.3333333333333
50128,bukit bintang,1880000,4.0,4.0,2.0,Condominium,Fully Furnished,Built-up,1822.0,1031.8331503841932,470000.0,455.5
50130,kepong,1800,4.0,2.0,2.0,Apartment,Partly Furnished,Built-up,1600.0,1.125,450.0,400.0
50132,mont kiara,820000,3.0,2.0,1.0,Serviced Residence,Fully Furnished,Built-up,1248.0,657.0512820512821,273333.3333333333,416.0
50133,sentul,998888,4.0,4.0,2.0,Condominium,Unknown,Built-up,1488.0,671.2956989247311,249722.0,372.0
50136,cheras,280000,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,861.0,325.2032520325203,93333.33333333333,287.0
50139,kuchai lama,990000,4.0,3.0,2.0,Condominium,Unknown,Built-up,1948.0,508.2135523613963,247500.0,487.0
50140,cheras,410000,3.0,2.0,1.0,Condominium,Unknown,Built-up,1025.0,400.0,136666.66666666666,341.6666666666667
50148,sentul,500000,4.0,2.0,2.0,Serviced Residence,Unfurnished,Built-up,1000.0,500.0,125000.0,250.0
50150,cheras,328888,3.0,2.0,1.0,Condominium,Partly Furnished,Built-up,1111.0,296.028802880288,109629.33333333333,370.3333333333333
50156,setapak,547820,3.0,2.0,2.0,Serviced Residence,Unfurnished,Built-up,1018.0,538.1335952848723,182606.66666666666,339.3333333333333
